silence,x,y,dist,multiplier,stopped,encoded,class,isRunning,id 
0,-47,-889,890,1,False,null,aim,True,1705186962
0,-46,-87,98,1,False,null,aim,True,1705186962
0,-45,942,943,1,False,null,aim,True,1705186962
0,-44,-923,924,1,False,null,aim,True,1705186962
0,-43,-269,272,1,False,null,aim,True,1705186962
0,-42,794,795,1,False,null,aim,True,1705186962
0,-41,426,427,1,False,null,aim,True,1705186962
0,-40,871,871,1,False,null,aim,True,1705186962
0,-39,936,936,1,False,null,aim,True,1705186962
0,-38,877,877,1,False,null,aim,True,1705186962
0,-37,450,451,1,False,null,aim,True,1705186962
0,-36,-984,984,1,False,null,aim,True,1705186962
0,-35,348,349,1,False,null,aim,True,1705186962
0,-34,532,533,1,False,null,aim,True,1705186962
0,-33,-420,421,1,False,null,aim,True,1705186962
0,-32,-109,113,1,False,null,aim,True,1705186962
0,-31,339,340,1,False,null,aim,True,1705186962
0,-30,-794,794,1,False,null,aim,True,1705186962
0,-29,-608,608,1,False,null,aim,True,1705186962
0,-28,599,599,1,False,null,aim,True,1705186962
0,-27,82,86,1,False,null,aim,True,1705186962
0,-26,-643,643,1,False,null,aim,True,1705186962
0,-25,699,699,1,False,null,aim,True,1705186962
0,-24,308,308,1,False,null,aim,True,1705186962
0,-23,-862,862,1,False,null,aim,True,1705186962
0,-22,715,715,1,False,null,aim,True,1705186962
0,-21,907,907,1,False,null,aim,True,1705186962
0,-20,523,523,1,False,null,aim,True,1705186962
0,-19,-783,783,1,False,null,aim,True,1705186962
0,-18,62,64,1,False,null,aim,True,1705186962
0,-17,-524,524,1,False,null,aim,True,1705186962
0,-16,307,307,1,False,null,aim,True,1705186962
0,-15,85,86,1,False,null,aim,True,1705186962
0,-14,-354,354,1,False,null,aim,True,1705186962
0,-13,-108,108,1,False,null,aim,True,1705186962
0,-12,333,333,1,False,null,aim,True,1705186962
0,-11,-850,850,1,False,null,aim,True,1705186962
0,-10,463,463,1,False,null,aim,True,1705186962
0,-9,-617,617,1,False,null,aim,True,1705186962
0,-8,-403,403,1,False,null,aim,True,1705186962
0,-7,423,423,1,False,null,aim,True,1705186962
0,-6,-580,580,1,False,null,aim,True,1705186962
0,-5,231,231,1,False,null,aim,True,1705186962
0,-4,892,892,1,False,null,aim,True,1705186962
0,-3,48,48,1,False,null,aim,True,1705186962
0,-2,255,255,1,False,null,aim,True,1705186962
0,-1,1000,1000,1,False,null,aim,True,1705186962
0,0,978,978,1,False,null,aim,True,1705186962
0,1,246,246,1,False,null,aim,True,1705186962
0,2,-833,833,1,False,null,aim,True,1705186962
0,3,-219,219,1,False,null,aim,True,1705186962
0,4,214,214,1,False,null,aim,True,1705186962
0,5,-70,70,1,False,null,aim,True,1705186962
0,6,592,592,1,False,null,aim,True,1705186962
0,7,125,125,1,False,null,aim,True,1705186962
0,8,-446,446,1,False,null,aim,True,1705186962
0,9,49,49,1,False,null,aim,True,1705186962
0,10,890,890,1,False,null,aim,True,1705186962
0,11,459,459,1,False,null,aim,True,1705186962
0,12,-221,221,1,False,null,aim,True,1705186962
0,13,681,681,1,False,null,aim,True,1705186962
0,14,-569,569,1,False,null,aim,True,1705186962
0,15,-538,538,1,False,null,aim,True,1705186962
0,16,-156,156,1,False,null,aim,True,1705186962
0,17,-186,186,1,False,null,aim,True,1705186962
0,18,-464,464,1,False,null,aim,True,1705186962
0,19,-352,352,1,False,null,aim,True,1705186962
0,20,-159,160,1,False,null,aim,True,1705186962
0,21,-87,89,1,False,null,aim,True,1705186962
0,22,484,484,1,False,null,aim,True,1705186962
0,23,-613,613,1,False,null,aim,True,1705186962
0,24,-979,979,1,False,null,aim,True,1705186962
0,25,121,123,1,False,null,aim,True,1705186962
0,26,-906,906,1,False,null,aim,True,1705186962
0,27,170,172,1,False,null,aim,True,1705186962
0,28,396,396,1,False,null,aim,True,1705186962
0,29,-715,715,1,False,null,aim,True,1705186962
0,30,-841,841,1,False,null,aim,True,1705186962
0,31,226,228,1,False,null,aim,True,1705186962
0,32,-999,999,1,False,null,aim,True,1705186962
0,33,4,33,1,False,null,aim,True,1705186962
0,34,434,435,1,False,null,aim,True,1705186962
0,35,-419,420,1,False,null,aim,True,1705186962
0,36,-580,581,1,False,null,aim,True,1705186962
0,37,-212,215,1,False,null,aim,True,1705186962
0,38,207,210,1,False,null,aim,True,1705186962
0,39,-914,914,1,False,null,aim,True,1705186962
0,40,696,697,1,False,null,aim,True,1705186962
0,41,-812,813,1,False,null,aim,True,1705186962
0,42,393,395,1,False,null,aim,True,1705186962
0,43,33,54,1,False,null,aim,True,1705186962
0,44,-231,235,1,False,null,aim,True,1705186962
0,45,-512,513,1,False,null,aim,True,1705186962
0,46,-211,215,1,False,null,aim,True,1705186962
0,47,88,99,1,False,null,aim,True,1705186962
0,48,832,833,1,False,null,aim,True,1705186962
0,49,673,674,1,False,null,aim,True,1705186962
0,50,26,56,1,False,null,aim,True,1705186962
0,51,44,67,1,False,null,aim,True,1705186962
0,52,273,277,1,False,null,aim,True,1705186962
0,53,526,528,1,False,null,aim,True,1705186962
0,54,-339,343,1,False,null,aim,True,1705186962
0,55,-794,795,1,False,null,aim,True,1705186962
0,56,309,314,1,False,null,aim,True,1705186962
0,57,-961,962,1,False,null,aim,True,1705186962
0,58,-775,777,1,False,null,aim,True,1705186962
0,59,-208,216,1,False,null,aim,True,1705186962
0,60,-957,958,1,False,null,aim,True,1705186962
0,61,-21,64,1,False,null,aim,True,1705186962
0,62,-948,950,1,False,null,aim,True,1705186962
0,63,-426,430,1,False,null,aim,True,1705186962
0,64,378,383,1,False,null,aim,True,1705186962
0,65,-328,334,1,False,null,aim,True,1705186962
0,66,629,632,1,False,null,aim,True,1705186962
0,67,685,688,1,False,null,aim,True,1705186962
0,68,894,896,1,False,null,aim,True,1705186962
0,69,168,181,1,False,null,aim,True,1705186962
0,70,-880,882,1,False,null,aim,True,1705186962
0,71,952,954,1,False,null,aim,True,1705186962
0,72,-134,152,1,False,null,aim,True,1705186962
0,73,894,896,1,False,null,aim,True,1705186962
0,74,-773,776,1,False,null,aim,True,1705186962
0,75,320,328,1,False,null,aim,True,1705186962
0,76,527,532,1,False,null,aim,True,1705186962
0,77,563,568,1,False,null,aim,True,1705186962
0,78,-676,680,1,False,null,aim,True,1705186962
0,79,30,84,1,False,null,aim,True,1705186962
0,80,-230,243,1,False,null,aim,True,1705186962
0,81,-649,654,1,False,null,aim,True,1705186962
0,82,74,110,1,False,null,aim,True,1705186962
0,83,47,95,1,False,null,aim,True,1705186962
0,84,-681,686,1,False,null,aim,True,1705186962
0,85,568,574,1,False,null,aim,True,1705186962
0,86,682,687,1,False,null,aim,True,1705186962
0,87,57,104,1,False,null,aim,True,1705186962
0,88,-381,391,1,False,null,aim,True,1705186962
0,89,744,749,1,False,null,aim,True,1705186962
0,90,-348,359,1,False,null,aim,True,1705186962
0,91,-99,134,1,False,null,aim,True,1705186962
0,92,-282,296,1,False,null,aim,True,1705186962
0,93,88,128,1,False,null,aim,True,1705186962
0,94,-802,807,1,False,null,aim,True,1705186962
0,95,-737,743,1,False,null,aim,True,1705186962
0,96,-712,718,1,False,null,aim,True,1705186962
0,97,-693,699,1,False,null,aim,True,1705186962
0,98,196,219,1,False,null,aim,True,1705186962
0,99,655,662,1,False,null,aim,True,1705186962
0,100,-576,584,1,False,null,aim,True,1705186962
0,101,127,162,1,False,null,aim,True,1705186962
0,102,-188,213,1,False,null,aim,True,1705186962
0,103,-762,768,1,False,null,aim,True,1705186963
0,104,-566,575,1,False,null,aim,True,1705186963
0,105,756,763,1,False,null,aim,True,1705186963
0,106,223,246,1,False,null,aim,True,1705186963
0,107,-822,828,1,False,null,aim,True,1705186963
0,108,262,283,1,False,null,aim,True,1705186963
0,109,-302,321,1,False,null,aim,True,1705186963
0,110,-973,979,1,False,null,aim,True,1705186963
0,111,84,139,1,False,null,aim,True,1705186963
0,112,-475,488,1,False,null,aim,True,1705186963
0,113,607,617,1,False,null,aim,True,1705186963
0,114,713,722,1,False,null,aim,True,1705186963
0,115,835,842,1,False,null,aim,True,1705186963
0,116,-739,748,1,False,null,aim,True,1705186963
0,117,166,203,1,False,null,aim,True,1705186963
0,118,-135,179,1,False,null,aim,True,1705186963
0,119,742,751,1,False,null,aim,True,1705186963
0,120,-387,405,1,False,null,aim,True,1705186963
0,121,727,737,1,False,null,aim,True,1705186963
0,122,540,553,1,False,null,aim,True,1705186963
0,123,488,503,1,False,null,aim,True,1705186963
0,124,550,563,1,False,null,aim,True,1705186963
0,125,580,593,1,False,null,aim,True,1705186963
0,126,-968,976,1,False,null,aim,True,1705186963
0,127,-582,595,1,False,null,aim,True,1705186963
0,128,829,838,1,False,null,aim,True,1705186963
0,129,-374,395,1,False,null,aim,True,1705186963
0,130,-267,296,1,False,null,aim,True,1705186963
0,131,920,929,1,False,null,aim,True,1705186963
0,132,-37,137,1,False,null,aim,True,1705186963
0,133,148,198,1,False,null,aim,True,1705186963
0,134,447,466,1,False,null,aim,True,1705186963
0,135,-623,637,1,False,null,aim,True,1705186963
0,136,379,402,1,False,null,aim,True,1705186963
0,137,-861,871,1,False,null,aim,True,1705186963
0,138,-146,200,1,False,null,aim,True,1705186963
0,139,-965,974,1,False,null,aim,True,1705186963
0,140,-368,393,1,False,null,aim,True,1705186963
0,141,-661,675,1,False,null,aim,True,1705186963
0,142,493,513,1,False,null,aim,True,1705186963
0,143,122,187,1,False,null,aim,True,1705186963
0,144,-254,291,1,False,null,aim,True,1705186963
0,145,-439,462,1,False,null,aim,True,1705186963
0,146,428,452,1,False,null,aim,True,1705186963
0,147,-652,668,1,False,null,aim,True,1705186963
0,148,166,222,1,False,null,aim,True,1705186963
0,149,930,941,1,False,null,aim,True,1705186963
0,150,308,342,1,False,null,aim,True,1705186963
0,151,746,761,1,False,null,aim,True,1705186963
0,152,530,551,1,False,null,aim,True,1705186963
0,153,-885,898,1,False,null,aim,True,1705186963
0,154,119,194,1,False,null,aim,True,1705186963
0,155,480,504,1,False,null,aim,True,1705186963
0,156,605,624,1,False,null,aim,True,1705186963
0,157,-992,1004,1,False,null,aim,True,1705186963
0,158,-800,815,1,False,null,aim,True,1705186963
0,159,714,731,1,False,null,aim,True,1705186963
0,160,773,789,1,False,null,aim,True,1705186963
0,161,340,376,1,False,null,aim,True,1705186963
0,162,580,602,1,False,null,aim,True,1705186963
0,163,-942,955,1,False,null,aim,True,1705186963
0,164,682,701,1,False,null,aim,True,1705186963
0,165,394,427,1,False,null,aim,True,1705186963
0,166,914,928,1,False,null,aim,True,1705186963
0,167,242,294,1,False,null,aim,True,1705186963
0,168,-529,555,1,False,null,aim,True,1705186963
0,169,-602,625,1,False,null,aim,True,1705186963
0,170,-169,239,1,False,null,aim,True,1705186963
0,171,626,648,1,False,null,aim,True,1705186963
0,172,897,913,1,False,null,aim,True,1705186963
0,173,62,183,1,False,null,aim,True,1705186963
0,174,-761,780,1,False,null,aim,True,1705186963
0,175,795,814,1,False,null,aim,True,1705186963
0,176,498,528,1,False,null,aim,True,1705186963
0,177,-417,453,1,False,null,aim,True,1705186963
0,178,-194,263,1,False,null,aim,True,1705186963
0,179,909,926,1,False,null,aim,True,1705186963
0,180,600,626,1,False,null,aim,True,1705186963
0,181,283,335,1,False,null,aim,True,1705186963
0,182,-293,344,1,False,null,aim,True,1705186963
0,183,316,365,1,False,null,aim,True,1705186963
0,184,1,184,1,False,null,aim,True,1705186963
0,185,420,458,1,False,null,aim,True,1705186963
0,186,358,403,1,False,null,aim,True,1705186963
0,187,723,746,1,False,null,aim,True,1705186963
0,188,-306,359,1,False,null,aim,True,1705186963
0,189,-749,772,1,False,null,aim,True,1705186963
0,190,521,554,1,False,null,aim,True,1705186963
0,191,-132,232,1,False,null,aim,True,1705186963
0,192,-200,277,1,False,null,aim,True,1705186963
0,193,358,406,1,False,null,aim,True,1705186963
0,194,-366,414,1,False,null,aim,True,1705186963
0,195,-910,930,1,False,null,aim,True,1705186963
0,196,-471,510,1,False,null,aim,True,1705186963
0,197,-727,753,1,False,null,aim,True,1705186963
0,198,558,592,1,False,null,aim,True,1705186963
0,199,-688,716,1,False,null,aim,True,1705186963
0,200,844,867,1,False,null,aim,True,1705186963
0,201,958,978,1,False,null,aim,True,1705186963
0,202,89,220,1,False,null,aim,True,1705186963
0,203,661,691,1,False,null,aim,True,1705186963
0,204,580,614,1,False,null,aim,True,1705186963
0,205,518,557,1,False,null,aim,True,1705186963
0,206,486,527,1,False,null,aim,True,1705186963
0,207,413,461,1,False,null,aim,True,1705186963
0,208,-4,208,1,False,null,aim,True,1705186963
0,209,10,209,1,False,null,aim,True,1705186963
0,210,441,488,1,False,null,aim,True,1705186963
0,211,-176,274,1,False,null,aim,True,1705186963
0,212,-689,720,1,False,null,aim,True,1705186963
0,213,268,342,1,False,null,aim,True,1705186963
0,214,955,978,1,False,null,aim,True,1705186963
0,215,-787,815,1,False,null,aim,True,1705186963
0,216,-984,1007,1,False,null,aim,True,1705186963
0,217,991,1014,1,False,null,aim,True,1705186963
0,218,-376,434,1,False,null,aim,True,1705186963
0,219,-209,302,1,False,null,aim,True,1705186963
0,220,-107,244,1,False,null,aim,True,1705186963
0,221,-342,407,1,False,null,aim,True,1705186963
0,222,678,713,1,False,null,aim,True,1705186963
0,223,-562,604,1,False,null,aim,True,1705186963
0,224,-584,625,1,False,null,aim,True,1705186963
0,225,-7,225,1,False,null,aim,True,1705186963
0,226,546,590,1,False,null,aim,True,1705186963
0,227,-236,327,1,False,null,aim,True,1705186963
0,228,93,246,1,False,null,aim,True,1705186963
0,229,-779,811,1,False,null,aim,True,1705186963
0,230,-640,680,1,False,null,aim,True,1705186963
0,231,895,924,1,False,null,aim,True,1705186963
0,232,6,232,1,False,null,aim,True,1705186963
0,233,726,762,1,False,null,aim,True,1705186963
0,234,517,567,1,False,null,aim,True,1705186963
0,235,494,547,1,False,null,aim,True,1705186963
0,236,331,406,1,False,null,aim,True,1705186963
0,237,653,694,1,False,null,aim,True,1705186963
0,238,-25,239,1,False,null,aim,True,1705186963
0,239,-704,743,1,False,null,aim,True,1705186963
0,240,-702,741,1,False,null,aim,True,1705186963
0,241,-349,424,1,False,null,aim,True,1705186963
0,242,908,939,1,False,null,aim,True,1705186963
0,243,-380,451,1,False,null,aim,True,1705186963
0,244,-365,439,1,False,null,aim,True,1705186963
0,245,-468,528,1,False,null,aim,True,1705186963
0,246,-8,246,1,False,null,aim,True,1705186963
0,247,-66,255,1,False,null,aim,True,1705186963
0,248,-857,892,1,False,null,aim,True,1705186963
0,249,757,796,1,False,null,aim,True,1705186963
0,250,-884,918,1,False,null,aim,True,1705186963
0,251,-445,510,1,False,null,aim,True,1705186963
0,252,-374,450,1,False,null,aim,True,1705186963
0,253,754,795,1,False,null,aim,True,1705186963
0,254,-55,259,1,False,null,aim,True,1705186963
0,255,-486,548,1,False,null,aim,True,1705186963
0,256,-299,393,1,False,null,aim,True,1705186963
0,257,-874,911,1,False,null,aim,True,1705186963
0,258,-631,681,1,False,null,aim,True,1705186963
0,259,-271,374,1,False,null,aim,True,1705186963
0,260,-283,384,1,False,null,aim,True,1705186963
0,261,-234,350,1,False,null,aim,True,1705186963
0,262,-37,264,1,False,null,aim,True,1705186963
0,263,828,868,1,False,null,aim,True,1705186963
0,264,-563,621,1,False,null,aim,True,1705186963
0,265,-562,621,1,False,null,aim,True,1705186963
0,266,-752,797,1,False,null,aim,True,1705186963
0,267,-645,698,1,False,null,aim,True,1705186963
0,268,107,288,1,False,null,aim,True,1705186963
0,269,-642,696,1,False,null,aim,True,1705186963
0,270,866,907,1,False,null,aim,True,1705186963
0,271,-727,775,1,False,null,aim,True,1705186963
0,272,183,327,1,False,null,aim,True,1705186963
0,273,-778,824,1,False,null,aim,True,1705186963
0,274,-260,377,1,False,null,aim,True,1705186963
0,275,757,805,1,False,null,aim,True,1705186963
0,276,421,503,1,False,null,aim,True,1705186963
0,277,-628,686,1,False,null,aim,True,1705186963
0,278,-506,577,1,False,null,aim,True,1705186963
0,279,823,869,1,False,null,aim,True,1705186963
0,280,-347,445,1,False,null,aim,True,1705186963
0,281,-41,283,1,False,null,aim,True,1705186963
0,282,-721,774,1,False,null,aim,True,1705186963
0,283,-18,283,1,False,null,aim,True,1705186963
0,284,-260,385,1,False,null,aim,True,1705186963
0,285,143,318,1,False,null,aim,True,1705186963
0,286,913,956,1,False,null,aim,True,1705186963
0,287,704,760,1,False,null,aim,True,1705186963
0,288,756,808,1,False,null,aim,True,1705186963
0,289,110,309,1,False,null,aim,True,1705186963
0,290,568,637,1,False,null,aim,True,1705186963
0,291,-743,797,1,False,null,aim,True,1705186963
0,292,298,417,1,False,null,aim,True,1705186963
0,293,159,333,1,False,null,aim,True,1705186963
0,294,416,509,1,False,null,aim,True,1705186963
0,295,-652,715,1,False,null,aim,True,1705186963
0,296,-365,469,1,False,null,aim,True,1705186963
0,297,637,702,1,False,null,aim,True,1705186963
0,298,811,864,1,False,null,aim,True,1705186963
0,299,131,326,1,False,null,aim,True,1705186963
0,300,-434,527,1,False,null,aim,True,1705186963
0,301,-204,363,1,False,null,aim,True,1705186963
0,302,694,756,1,False,null,aim,True,1705186963
0,303,-848,900,1,False,null,aim,True,1705186963
0,304,-46,307,1,False,null,aim,True,1705186963
0,305,623,693,1,False,null,aim,True,1705186963
0,306,853,906,1,False,null,aim,True,1705186963
0,307,147,340,1,False,null,aim,True,1705186963
0,308,-68,315,1,False,null,aim,True,1705186963
0,309,354,469,1,False,null,aim,True,1705186963
0,310,-904,955,1,False,null,aim,True,1705186963
0,311,-752,813,1,False,null,aim,True,1705186963
0,312,797,855,1,False,null,aim,True,1705186963
0,313,-595,672,1,False,null,aim,True,1705186963
0,314,-514,602,1,False,null,aim,True,1705186963
0,315,-203,374,1,False,null,aim,True,1705186963
0,316,247,401,1,False,null,aim,True,1705186963
0,317,-663,734,1,False,null,aim,True,1705186963
0,318,-547,632,1,False,null,aim,True,1705186963
0,319,237,397,1,False,null,aim,True,1705186963
0,320,232,395,1,False,null,aim,True,1705186963
0,321,246,404,1,False,null,aim,True,1705186963
0,322,346,472,1,False,null,aim,True,1705186963
0,323,179,369,1,False,null,aim,True,1705186963
0,324,924,979,1,False,null,aim,True,1705186963
0,325,-192,377,1,False,null,aim,True,1705186963
0,326,769,835,1,False,null,aim,True,1705186963
0,327,-408,522,1,False,null,aim,True,1705186963
0,328,226,398,1,False,null,aim,True,1705186963
0,329,457,563,1,False,null,aim,True,1705186963
0,330,757,825,1,False,null,aim,True,1705186963
0,331,-274,429,1,False,null,aim,True,1705186963
0,332,134,358,1,False,null,aim,True,1705186963
0,333,708,782,1,False,null,aim,True,1705186963
0,334,-189,383,1,False,null,aim,True,1705186963
0,335,22,335,1,False,null,aim,True,1705186963
0,336,-653,734,1,False,null,aim,True,1705186963
0,337,-739,812,1,False,null,aim,True,1705186963
0,338,-662,743,1,False,null,aim,True,1705186963
0,339,230,409,1,False,null,aim,True,1705186963
0,340,-266,431,1,False,null,aim,True,1705186963
0,341,-637,722,1,False,null,aim,True,1705186963
0,342,144,371,1,False,null,aim,True,1705186963
0,343,247,422,1,False,null,aim,True,1705186963
0,344,-370,505,1,False,null,aim,True,1705186963
0,345,-773,846,1,False,null,aim,True,1705186963
0,346,255,429,1,False,null,aim,True,1705186963
0,347,-186,393,1,False,null,aim,True,1705186963
0,348,112,365,1,False,null,aim,True,1705186963
0,349,219,412,1,False,null,aim,True,1705186963
0,350,-313,469,1,False,null,aim,True,1705186963
0,351,437,560,1,False,null,aim,True,1705186963
0,352,-896,962,1,False,null,aim,True,1705186963
0,353,-884,951,1,False,null,aim,True,1705186963
0,354,-542,647,1,False,null,aim,True,1705186963
0,355,232,424,1,False,null,aim,True,1705186963
0,356,-391,528,1,False,null,aim,True,1705186963
0,357,-768,846,1,False,null,aim,True,1705186963
0,358,-873,943,1,False,null,aim,True,1705186963
0,359,540,648,1,False,null,aim,True,1705186963
0,360,-350,502,1,False,null,aim,True,1705186963
0,361,-124,381,1,False,null,aim,True,1705186963
0,362,-778,858,1,False,null,aim,True,1705186963
0,363,-266,450,1,False,null,aim,True,1705186963
0,364,-377,524,1,False,null,aim,True,1705186963
0,365,-209,420,1,False,null,aim,True,1705186963
0,366,307,477,1,False,null,aim,True,1705186963
0,367,346,504,1,False,null,aim,True,1705186963
0,368,-809,888,1,False,null,aim,True,1705186963
0,369,-897,969,1,False,null,aim,True,1705186963
0,370,247,444,1,False,null,aim,True,1705186963
0,371,842,920,1,False,null,aim,True,1705186963
0,372,937,1008,1,False,null,aim,True,1705186963
0,373,535,652,1,False,null,aim,True,1705186963
0,374,656,755,1,False,null,aim,True,1705186963
0,375,53,378,1,False,null,aim,True,1705186963
0,376,235,443,1,False,null,aim,True,1705186963
0,377,671,769,1,False,null,aim,True,1705186963
0,378,-544,662,1,False,null,aim,True,1705186963
0,379,-631,736,1,False,null,aim,True,1705186963
0,380,-623,729,1,False,null,aim,True,1705186963
0,381,778,866,1,False,null,aim,True,1705186963
0,382,776,864,1,False,null,aim,True,1705186963
0,383,16,383,1,False,null,aim,True,1705186963
0,384,-836,919,1,False,null,aim,True,1705186963
0,385,231,448,1,False,null,aim,True,1705186963
0,386,-448,591,1,False,null,aim,True,1705186963
0,387,-858,941,1,False,null,aim,True,1705186963
0,388,504,636,1,False,null,aim,True,1705186963
0,389,219,446,1,False,null,aim,True,1705186963
0,390,325,507,1,False,null,aim,True,1705186963
0,391,-632,743,1,False,null,aim,True,1705186963
0,392,124,411,1,False,null,aim,True,1705186963
0,393,416,572,1,False,null,aim,True,1705186963
0,394,-705,807,1,False,null,aim,True,1705186963
0,395,440,591,1,False,null,aim,True,1705186963
0,396,-997,1072,1,False,null,aim,True,1705186963
0,397,820,911,1,False,null,aim,True,1705186963
0,398,70,404,1,False,null,aim,True,1705186963
0,399,-60,403,1,False,null,aim,True,1705186963
0,400,-765,863,1,False,null,aim,True,1705186963
0,401,409,572,1,False,null,aim,True,1705186963
0,402,799,894,1,False,null,aim,True,1705186963
0,403,530,665,1,False,null,aim,True,1705186963
0,404,-798,894,1,False,null,aim,True,1705186963
0,405,910,996,1,False,null,aim,True,1705186963
0,406,-867,957,1,False,null,aim,True,1705186963
0,407,-938,1022,1,False,null,aim,True,1705186963
0,408,411,579,1,False,null,aim,True,1705186963
0,409,742,847,1,False,null,aim,True,1705186963
0,410,-845,939,1,False,null,aim,True,1705186963
0,411,252,482,1,False,null,aim,True,1705186963
0,412,-934,1020,1,False,null,aim,True,1705186963
0,413,204,460,1,False,null,aim,True,1705186963
0,414,-21,414,1,False,null,aim,True,1705186963
0,415,-77,422,1,False,null,aim,True,1705186963
0,416,215,468,1,False,null,aim,True,1705186963
0,417,-998,1081,1,False,null,aim,True,1705186963
0,418,-750,858,1,False,null,aim,True,1705186963
0,419,337,537,1,False,null,aim,True,1705186963
0,420,815,916,1,False,null,aim,True,1705186963
0,421,320,528,1,False,null,aim,True,1705186963
0,422,404,584,1,False,null,aim,True,1705186963
0,423,-408,587,1,False,null,aim,True,1705186963
0,424,-472,634,1,False,null,aim,True,1705186963
0,425,430,604,1,False,null,aim,True,1705186963
0,426,-862,961,1,False,null,aim,True,1705186963
0,427,-63,431,1,False,null,aim,True,1705186963
0,428,-910,1005,1,False,null,aim,True,1705186963
0,429,-665,791,1,False,null,aim,True,1705186963
0,430,360,560,1,False,null,aim,True,1705186964
0,431,162,460,1,False,null,aim,True,1705186964
0,432,466,635,1,False,null,aim,True,1705186964
0,433,490,653,1,False,null,aim,True,1705186964
0,434,-691,815,1,False,null,aim,True,1705186964
0,435,579,724,1,False,null,aim,True,1705186964
0,436,705,828,1,False,null,aim,True,1705186964
0,437,906,1005,1,False,null,aim,True,1705186964
0,438,-890,991,1,False,null,aim,True,1705186964
0,439,-449,627,1,False,null,aim,True,1705186964
0,440,-177,474,1,False,null,aim,True,1705186964
0,441,189,479,1,False,null,aim,True,1705186964
0,442,-730,853,1,False,null,aim,True,1705186964
0,443,394,592,1,False,null,aim,True,1705186964
0,444,-484,656,1,False,null,aim,True,1705186964
0,445,-67,450,1,False,null,aim,True,1705186964
0,446,-840,951,1,False,null,aim,True,1705186964
0,447,537,698,1,False,null,aim,True,1705186964
0,448,826,939,1,False,null,aim,True,1705186964
0,449,-397,599,1,False,null,aim,True,1705186964
0,450,-443,631,1,False,null,aim,True,1705186964
0,451,-543,705,1,False,null,aim,True,1705186964
0,452,-408,608,1,False,null,aim,True,1705186964
0,453,291,538,1,False,null,aim,True,1705186964
0,454,351,573,1,False,null,aim,True,1705186964
0,455,-822,939,1,False,null,aim,True,1705186964
0,456,-629,776,1,False,null,aim,True,1705186964
0,457,-144,479,1,False,null,aim,True,1705186964
0,458,559,722,1,False,null,aim,True,1705186964
0,459,272,533,1,False,null,aim,True,1705186964
0,460,-294,545,1,False,null,aim,True,1705186964
0,461,280,539,1,False,null,aim,True,1705186964
0,462,194,501,1,False,null,aim,True,1705186964
0,463,991,1093,1,False,null,aim,True,1705186964
0,464,-699,838,1,False,null,aim,True,1705186964
0,465,379,599,1,False,null,aim,True,1705186964
0,466,777,906,1,False,null,aim,True,1705186964
0,467,790,917,1,False,null,aim,True,1705186964
0,468,354,586,1,False,null,aim,True,1705186964
0,469,578,744,1,False,null,aim,True,1705186964
0,470,55,473,1,False,null,aim,True,1705186964
0,471,859,979,1,False,null,aim,True,1705186964
0,472,430,638,1,False,null,aim,True,1705186964
0,473,972,1080,1,False,null,aim,True,1705186964
0,474,-539,717,1,False,null,aim,True,1705186964
0,475,879,999,1,False,null,aim,True,1705186964
0,476,98,485,1,False,null,aim,True,1705186964
0,477,884,1004,1,False,null,aim,True,1705186964
0,478,-921,1037,1,False,null,aim,True,1705186964
0,479,-617,781,1,False,null,aim,True,1705186964
0,480,-621,784,1,False,null,aim,True,1705186964
0,481,-742,884,1,False,null,aim,True,1705186964
0,482,-823,953,1,False,null,aim,True,1705186964
0,483,78,489,1,False,null,aim,True,1705186964
0,484,102,494,1,False,null,aim,True,1705186964
0,485,-1000,1111,1,False,null,aim,True,1705186964
0,486,-1000,1111,1,False,null,aim,True,1705186964
0,487,-588,763,1,False,null,aim,True,1705186964
0,488,-859,987,1,False,null,aim,True,1705186964
0,489,595,770,1,False,null,aim,True,1705186964
0,490,-297,572,1,False,null,aim,True,1705186964
0,491,-896,1021,1,False,null,aim,True,1705186964
0,492,815,951,1,False,null,aim,True,1705186964
0,493,762,907,1,False,null,aim,True,1705186964
0,494,-192,530,1,False,null,aim,True,1705186964
0,495,-538,731,1,False,null,aim,True,1705186964
0,496,754,902,1,False,null,aim,True,1705186964
0,497,932,1056,1,False,null,aim,True,1705186964
0,498,-832,969,1,False,null,aim,True,1705186964
0,499,469,684,1,False,null,aim,True,1705186964
0,500,756,906,1,False,null,aim,True,1705186964
0,501,-32,502,1,False,null,aim,True,1705186964
0,502,-821,962,1,False,null,aim,True,1705186964
0,503,299,585,1,False,null,aim,True,1705186964
0,504,915,1044,1,False,null,aim,True,1705186964
0,505,751,905,1,False,null,aim,True,1705186964
0,506,-148,527,1,False,null,aim,True,1705186964
0,507,934,1062,1,False,null,aim,True,1705186964
0,508,-525,730,1,False,null,aim,True,1705186964
0,509,-644,820,1,False,null,aim,True,1705186964
0,510,317,600,1,False,null,aim,True,1705186964
0,511,-354,621,1,False,null,aim,True,1705186964
0,512,-786,938,1,False,null,aim,True,1705186964
0,513,-901,1036,1,False,null,aim,True,1705186964
0,514,-170,541,1,False,null,aim,True,1705186964
0,515,918,1052,1,False,null,aim,True,1705186964
0,516,243,570,1,False,null,aim,True,1705186964
0,517,848,993,1,False,null,aim,True,1705186964
0,518,-857,1001,1,False,null,aim,True,1705186964
0,519,-1000,1126,1,False,null,aim,True,1705186964
